id,species,examiner
2847,Iris-virginica,Ahmad
2848,Iris-virginica,Matteo
2849,Iris-virginica,Sobhan
2850,Iris-virginica,Andrej
2851,Iris-setosa,Sobhan
2852,Iris-setosa,Andrej
2853,Iris-setosa,Ahmad
2854,Iris-setosa,Matteo
2855,Iris-setosa,Sobhan
2856,Iris-setosa,Andrej
2857,Iris-setosa,Ahmad
2858,Iris-setosa,Matteo
2859,Iris-setosa,Sobhan
2860,Iris-setosa,Andrej
2861,Iris-setosa,Ahmad
2862,Iris-setosa,Matteo
2863,Iris-setosa,Sobhan
2864,Iris-setosa,Andrej
2865,Iris-setosa,Ahmad
2866,Iris-setosa,Matteo
2867,Iris-setosa,Sobhan
2868,Iris-setosa,Andrej
2869,Iris-setosa,Ahmad
2870,Iris-setosa,Matteo
2871,Iris-setosa,Sobhan
2872,Iris-setosa,Andrej
2873,Iris-setosa,Ahmad
2874,Iris-setosa,Matteo
2875,Iris-setosa,Sobhan
2876,Iris-setosa,Andrej
2877,Iris-setosa,Ahmad
2878,Iris-setosa,Matteo
2879,Iris-setosa,Sobhan
2880,Iris-setosa,Andrej
2881,Iris-setosa,Ahmad
2882,Iris-setosa,Matteo
2883,Iris-setosa,Sobhan
2884,Iris-setosa,Andrej
2885,Iris-setosa,Ahmad
2886,Iris-setosa,Matteo
2887,Iris-setosa,Sobhan
2888,Iris-setosa,Andrej
2889,Iris-setosa,Ahmad
2890,Iris-setosa,Matteo
2891,Iris-setosa,Sobhan
2892,Iris-setosa,Andrej
2893,Iris-setosa,Ahmad
2894,Iris-setosa,Matteo
2895,Iris-setosa,Sobhan
2896,Iris-setosa,Andrej
2897,Iris-setosa,Ahmad
2898,Iris-setosa,Matteo
2899,Iris-setosa,Sobhan
2900,Iris-setosa,Andrej
2901,Iris-versicolor,Ahmad
2902,Iris-versicolor,Matteo
2903,Iris-versicolor,Sobhan
2904,Iris-versicolor,Andrej
2905,Iris-versicolor,Ahmad
2906,Iris-versicolor,Matteo
2907,Iris-versicolor,Sobhan
2908,Iris-versicolor,Andrej
2909,Iris-versicolor,Ahmad
2910,Iris-versicolor,Matteo
2911,Iris-versicolor,Sobhan
2912,Iris-versicolor,Andrej
2913,Iris-versicolor,Ahmad
2914,Iris-versicolor,Matteo
2915,Iris-versicolor,Sobhan
2916,Iris-versicolor,Andrej
2917,Iris-versicolor,Ahmad
2918,Iris-versicolor,Matteo
2919,Iris-versicolor,Sobhan
2920,Iris-versicolor,Andrej
2921,Iris-versicolor,Ahmad
2922,Iris-versicolor,Matteo
2923,Iris-versicolor,Sobhan
2924,Iris-versicolor,Andrej
2925,Iris-versicolor,Ahmad
2926,Iris-versicolor,Matteo
2927,Iris-versicolor,Sobhan
2928,Iris-versicolor,Andrej
2929,Iris-versicolor,Ahmad
2930,Iris-versicolor,Matteo
2931,Iris-versicolor,Sobhan
2932,Iris-versicolor,Andrej
2933,Iris-versicolor,Ahmad
2934,Iris-versicolor,Matteo
2935,Iris-versicolor,Sobhan
2936,Iris-versicolor,Andrej
2937,Iris-versicolor,Ahmad
2938,Iris-versicolor,Matteo
2939,Iris-versicolor,Sobhan
2940,Iris-versicolor,Andrej
2941,Iris-versicolor,Ahmad
2942,Iris-versicolor,Matteo
2943,Iris-versicolor,Sobhan
2944,Iris-versicolor,Andrej
2945,Iris-versicolor,Ahmad
2946,Iris-versicolor,Matteo
2947,Iris-versicolor,Sobhan
2948,Iris-versicolor,Andrej
2949,Iris-versicolor,Ahmad
2950,Iris-versicolor,Matteo
2951,Iris-virginica,Sobhan
2952,Iris-virginica,Andrej
2953,Iris-virginica,Ahmad
2954,Iris-virginica,Matteo
2955,Iris-virginica,Sobhan
2956,Iris-virginica,Andrej
2957,Iris-virginica,Ahmad
2958,Iris-virginica,Matteo
2959,Iris-virginica,Sobhan
2960,Iris-virginica,Andrej
2961,Iris-virginica,Ahmad
2962,Iris-virginica,Matteo
2963,Iris-virginica,Sobhan
2964,Iris-virginica,Andrej
2965,Iris-virginica,Ahmad
2966,Iris-virginica,Matteo
2967,Iris-virginica,Sobhan
2968,Iris-virginica,Andrej
2969,Iris-virginica,Ahmad
2970,Iris-virginica,Matteo
2971,Iris-virginica,Sobhan
2972,Iris-virginica,Andrej
2973,Iris-virginica,Ahmad
2974,Iris-virginica,Matteo
2975,Iris-virginica,Sobhan
2976,Iris-virginica,Andrej
2977,Iris-virginica,Ahmad
2978,Iris-virginica,Matteo
2979,Iris-virginica,Sobhan
2980,Iris-virginica,Andrej
2981,Iris-virginica,Ahmad
2982,Iris-virginica,Matteo
2983,Iris-virginica,Sobhan
2984,Iris-virginica,Andrej
2985,Iris-virginica,Ahmad
2986,Iris-virginica,Matteo
2987,Iris-virginica,Sobhan
2988,Iris-virginica,Andrej
2989,Iris-virginica,Ahmad
2990,Iris-virginica,Matteo
2991,Iris-virginica,Sobhan
2992,Iris-virginica,Andrej
2993,Iris-virginica,Ahmad
2994,Iris-virginica,Matteo
2995,Iris-virginica,Sobhan
2996,Iris-virginica,Andrej
2997,Iris-virginica,Ahmad
2998,Iris-virginica,Matteo
2999,Iris-virginica,Sobhan
3000,Iris-virginica,Andrej
3001,Iris-setosa,Sobhan
3002,Iris-setosa,Andrej
3003,Iris-setosa,Ahmad
3004,Iris-setosa,Matteo
3005,Iris-setosa,Sobhan
3006,Iris-setosa,Andrej
3007,Iris-setosa,Ahmad
3008,Iris-setosa,Matteo
3009,Iris-setosa,Sobhan
3010,Iris-setosa,Andrej
3011,Iris-setosa,Ahmad
3012,Iris-setosa,Matteo
3013,Iris-setosa,Sobhan
3014,Iris-setosa,Andrej
3015,Iris-setosa,Ahmad
3016,Iris-setosa,Matteo
3017,Iris-setosa,Sobhan
3018,Iris-setosa,Andrej
3019,Iris-setosa,Ahmad
3020,Iris-setosa,Matteo
3021,Iris-setosa,Sobhan
3022,Iris-setosa,Andrej
3023,Iris-setosa,Ahmad
3024,Iris-setosa,Matteo
3025,Iris-setosa,Sobhan
3026,Iris-setosa,Andrej
3027,Iris-setosa,Ahmad
3028,Iris-setosa,Matteo
3029,Iris-setosa,Sobhan
3030,Iris-setosa,Andrej
3031,Iris-setosa,Ahmad
3032,Iris-setosa,Matteo
3033,Iris-setosa,Sobhan
3034,Iris-setosa,Andrej
3035,Iris-setosa,Ahmad
3036,Iris-setosa,Matteo
3037,Iris-setosa,Sobhan
3038,Iris-setosa,Andrej
3039,Iris-setosa,Ahmad
3040,Iris-setosa,Matteo
3041,Iris-setosa,Sobhan
3042,Iris-setosa,Andrej
3043,Iris-setosa,Ahmad
3044,Iris-setosa,Matteo
3045,Iris-setosa,Sobhan
3046,Iris-setosa,Andrej
3047,Iris-setosa,Ahmad
3048,Iris-setosa,Matteo
3049,Iris-setosa,Sobhan
3050,Iris-setosa,Andrej
3051,Iris-versicolor,Ahmad
3052,Iris-versicolor,Matteo
3053,Iris-versicolor,Sobhan
3054,Iris-versicolor,Andrej
3055,Iris-versicolor,Ahmad
3056,Iris-versicolor,Matteo
3057,Iris-versicolor,Sobhan
3058,Iris-versicolor,Andrej
3059,Iris-versicolor,Ahmad
3060,Iris-versicolor,Matteo
3061,Iris-versicolor,Sobhan
3062,Iris-versicolor,Andrej
3063,Iris-versicolor,Ahmad
3064,Iris-versicolor,Matteo
3065,Iris-versicolor,Sobhan
3066,Iris-versicolor,Andrej
3067,Iris-versicolor,Ahmad
3068,Iris-versicolor,Matteo
3069,Iris-versicolor,Sobhan
3070,Iris-versicolor,Andrej
3071,Iris-versicolor,Ahmad
3072,Iris-versicolor,Matteo
3073,Iris-versicolor,Sobhan
3074,Iris-versicolor,Andrej
3075,Iris-versicolor,Ahmad
3076,Iris-versicolor,Matteo
3077,Iris-versicolor,Sobhan
3078,Iris-versicolor,Andrej
3079,Iris-versicolor,Ahmad
3080,Iris-versicolor,Matteo
3081,Iris-versicolor,Sobhan
3082,Iris-versicolor,Andrej
3083,Iris-versicolor,Ahmad
3084,Iris-versicolor,Matteo
3085,Iris-versicolor,Sobhan
3086,Iris-versicolor,Andrej
3087,Iris-versicolor,Ahmad
3088,Iris-versicolor,Matteo
3089,Iris-versicolor,Sobhan
3090,Iris-versicolor,Andrej
3091,Iris-versicolor,Ahmad
3092,Iris-versicolor,Matteo
3093,Iris-versicolor,Sobhan
3094,Iris-versicolor,Andrej
3095,Iris-versicolor,Ahmad
3096,Iris-versicolor,Matteo
3097,Iris-versicolor,Sobhan
3098,Iris-versicolor,Andrej
3099,Iris-versicolor,Ahmad
3100,Iris-versicolor,Matteo
3101,Iris-virginica,Sobhan
3102,Iris-virginica,Andrej
3103,Iris-virginica,Ahmad
3104,Iris-virginica,Matteo
3105,Iris-virginica,Sobhan
3106,Iris-virginica,Andrej
3107,Iris-virginica,Ahmad
3108,Iris-virginica,Matteo
3109,Iris-virginica,Sobhan
3110,Iris-virginica,Andrej
3111,Iris-virginica,Ahmad
3112,Iris-virginica,Matteo
3113,Iris-virginica,Sobhan
3114,Iris-virginica,Andrej
3115,Iris-virginica,Ahmad
3116,Iris-virginica,Matteo
3117,Iris-virginica,Sobhan
3118,Iris-virginica,Andrej
3119,Iris-virginica,Ahmad
3120,Iris-virginica,Matteo
3121,Iris-virginica,Sobhan
3122,Iris-virginica,Andrej
3123,Iris-virginica,Ahmad
3124,Iris-virginica,Matteo
3125,Iris-virginica,Sobhan
3126,Iris-virginica,Andrej
3127,Iris-virginica,Ahmad
3128,Iris-virginica,Matteo
3129,Iris-virginica,Sobhan
3130,Iris-virginica,Andrej
3131,Iris-virginica,Ahmad
3132,Iris-virginica,Matteo
3133,Iris-virginica,Sobhan
3134,Iris-virginica,Andrej
3135,Iris-virginica,Ahmad
3136,Iris-virginica,Matteo
3137,Iris-virginica,Sobhan
3138,Iris-virginica,Andrej
3139,Iris-virginica,Ahmad
3140,Iris-virginica,Matteo
3141,Iris-virginica,Sobhan
3142,Iris-virginica,Andrej
3143,Iris-virginica,Ahmad
3144,Iris-virginica,Matteo
3145,Iris-virginica,Sobhan
3146,Iris-virginica,Andrej
3147,Iris-virginica,Ahmad
3148,Iris-virginica,Matteo
3149,Iris-virginica,Sobhan
3150,Iris-virginica,Andrej
3151,Iris-setosa,Sobhan
3152,Iris-setosa,Andrej
3153,Iris-setosa,Ahmad
3154,Iris-setosa,Matteo
3155,Iris-setosa,Sobhan
3156,Iris-setosa,Andrej
3157,Iris-setosa,Ahmad
3158,Iris-setosa,Matteo
3159,Iris-setosa,Sobhan
3160,Iris-setosa,Andrej
3161,Iris-setosa,Ahmad
3162,Iris-setosa,Matteo
3163,Iris-setosa,Sobhan
3164,Iris-setosa,Andrej
3165,Iris-setosa,Ahmad
3166,Iris-setosa,Matteo
3167,Iris-setosa,Sobhan
3168,Iris-setosa,Andrej
3169,Iris-setosa,Ahmad
3170,Iris-setosa,Matteo
3171,Iris-setosa,Sobhan
3172,Iris-setosa,Andrej
3173,Iris-setosa,Ahmad
3174,Iris-setosa,Matteo
3175,Iris-setosa,Sobhan
3176,Iris-setosa,Andrej
3177,Iris-setosa,Ahmad
3178,Iris-setosa,Matteo
3179,Iris-setosa,Sobhan
3180,Iris-setosa,Andrej
3181,Iris-setosa,Ahmad
3182,Iris-setosa,Matteo
3183,Iris-setosa,Sobhan
3184,Iris-setosa,Andrej
3185,Iris-setosa,Ahmad
3186,Iris-setosa,Matteo
3187,Iris-setosa,Sobhan
3188,Iris-setosa,Andrej
3189,Iris-setosa,Ahmad
3190,Iris-setosa,Matteo
3191,Iris-setosa,Sobhan
3192,Iris-setosa,Andrej
3193,Iris-setosa,Ahmad
3194,Iris-setosa,Matteo
3195,Iris-setosa,Sobhan
3196,Iris-setosa,Andrej
3197,Iris-setosa,Ahmad
3198,Iris-setosa,Matteo
3199,Iris-setosa,Sobhan
3200,Iris-setosa,Andrej
3201,Iris-versicolor,Ahmad
3202,Iris-versicolor,Matteo
3203,Iris-versicolor,Sobhan
3204,Iris-versicolor,Andrej
3205,Iris-versicolor,Ahmad
3206,Iris-versicolor,Matteo
3207,Iris-versicolor,Sobhan
3208,Iris-versicolor,Andrej
3209,Iris-versicolor,Ahmad
3210,Iris-versicolor,Matteo
3211,Iris-versicolor,Sobhan
3212,Iris-versicolor,Andrej
3213,Iris-versicolor,Ahmad
3214,Iris-versicolor,Matteo
3215,Iris-versicolor,Sobhan
3216,Iris-versicolor,Andrej
3217,Iris-versicolor,Ahmad
3218,Iris-versicolor,Matteo
3219,Iris-versicolor,Sobhan
3220,Iris-versicolor,Andrej
3221,Iris-versicolor,Ahmad
3222,Iris-versicolor,Matteo
3223,Iris-versicolor,Sobhan
3224,Iris-versicolor,Andrej
3225,Iris-versicolor,Ahmad
3226,Iris-versicolor,Matteo
3227,Iris-versicolor,Sobhan
3228,Iris-versicolor,Andrej
3229,Iris-versicolor,Ahmad
3230,Iris-versicolor,Matteo
3231,Iris-versicolor,Sobhan
3232,Iris-versicolor,Andrej
3233,Iris-versicolor,Ahmad
3234,Iris-versicolor,Matteo
3235,Iris-versicolor,Sobhan
3236,Iris-versicolor,Andrej
3237,Iris-versicolor,Ahmad
3238,Iris-versicolor,Matteo
3239,Iris-versicolor,Sobhan
3240,Iris-versicolor,Andrej
3241,Iris-versicolor,Ahmad
3242,Iris-versicolor,Matteo
3243,Iris-versicolor,Sobhan
3244,Iris-versicolor,Andrej
3245,Iris-versicolor,Ahmad
3246,Iris-versicolor,Matteo
3247,Iris-versicolor,Sobhan
3248,Iris-versicolor,Andrej
3249,Iris-versicolor,Ahmad
3250,Iris-versicolor,Matteo
3251,Iris-virginica,Sobhan
3252,Iris-virginica,Andrej
3253,Iris-virginica,Ahmad
3254,Iris-virginica,Matteo
3255,Iris-virginica,Sobhan
3256,Iris-virginica,Andrej
3257,Iris-virginica,Ahmad
3258,Iris-virginica,Matteo
3259,Iris-virginica,Sobhan
3260,Iris-virginica,Andrej
3261,Iris-virginica,Ahmad
3262,Iris-virginica,Matteo
3263,Iris-virginica,Sobhan
3264,Iris-virginica,Andrej
3265,Iris-virginica,Ahmad
3266,Iris-virginica,Matteo
3267,Iris-virginica,Sobhan
3268,Iris-virginica,Andrej
3269,Iris-virginica,Ahmad
3270,Iris-virginica,Matteo
3271,Iris-virginica,Sobhan
3272,Iris-virginica,Andrej
3273,Iris-virginica,Ahmad
3274,Iris-virginica,Matteo
3275,Iris-virginica,Sobhan
3276,Iris-virginica,Andrej
3277,Iris-virginica,Ahmad
3278,Iris-virginica,Matteo
3279,Iris-virginica,Sobhan
3280,Iris-virginica,Andrej
3281,Iris-virginica,Ahmad
3282,Iris-virginica,Matteo
3283,Iris-virginica,Sobhan
3284,Iris-virginica,Andrej
3285,Iris-virginica,Ahmad
3286,Iris-virginica,Matteo
3287,Iris-virginica,Sobhan
3288,Iris-virginica,Andrej
3289,Iris-virginica,Ahmad
3290,Iris-virginica,Matteo
3291,Iris-virginica,Sobhan
3292,Iris-virginica,Andrej
3293,Iris-virginica,Ahmad
3294,Iris-virginica,Matteo
3295,Iris-virginica,Sobhan
3296,Iris-virginica,Andrej
3297,Iris-virginica,Ahmad
3298,Iris-virginica,Matteo
3299,Iris-virginica,Sobhan
3300,Iris-virginica,Andrej
3301,Iris-setosa,Sobhan
3302,Iris-setosa,Andrej
3303,Iris-setosa,Ahmad
3304,Iris-setosa,Matteo
3305,Iris-setosa,Sobhan
3306,Iris-setosa,Andrej
3307,Iris-setosa,Ahmad
3308,Iris-setosa,Matteo
3309,Iris-setosa,Sobhan
3310,Iris-setosa,Andrej
3311,Iris-setosa,Ahmad
3312,Iris-setosa,Matteo
3313,Iris-setosa,Sobhan
3314,Iris-setosa,Andrej
3315,Iris-setosa,Ahmad
3316,Iris-setosa,Matteo
3317,Iris-setosa,Sobhan
3318,Iris-setosa,Andrej
3319,Iris-setosa,Ahmad
3320,Iris-setosa,Matteo
3321,Iris-setosa,Sobhan
3322,Iris-setosa,Andrej
3323,Iris-setosa,Ahmad
3324,Iris-setosa,Matteo
3325,Iris-setosa,Sobhan
3326,Iris-setosa,Andrej
3327,Iris-setosa,Ahmad
3328,Iris-setosa,Matteo
3329,Iris-setosa,Sobhan
3330,Iris-setosa,Andrej
3331,Iris-setosa,Ahmad
3332,Iris-setosa,Matteo
3333,Iris-setosa,Sobhan
3334,Iris-setosa,Andrej
3335,Iris-setosa,Ahmad
3336,Iris-setosa,Matteo
3337,Iris-setosa,Sobhan
3338,Iris-setosa,Andrej
3339,Iris-setosa,Ahmad
3340,Iris-setosa,Matteo
3341,Iris-setosa,Sobhan
3342,Iris-setosa,Andrej
3343,Iris-setosa,Ahmad
3344,Iris-setosa,Matteo
3345,Iris-setosa,Sobhan
3346,Iris-setosa,Andrej
3347,Iris-setosa,Ahmad
3348,Iris-setosa,Matteo
3349,Iris-setosa,Sobhan
3350,Iris-setosa,Andrej
3351,Iris-versicolor,Ahmad
3352,Iris-versicolor,Matteo
3353,Iris-versicolor,Sobhan
3354,Iris-versicolor,Andrej
3355,Iris-versicolor,Ahmad
3356,Iris-versicolor,Matteo
3357,Iris-versicolor,Sobhan
3358,Iris-versicolor,Andrej
3359,Iris-versicolor,Ahmad
3360,Iris-versicolor,Matteo
3361,Iris-versicolor,Sobhan
3362,Iris-versicolor,Andrej
3363,Iris-versicolor,Ahmad
3364,Iris-versicolor,Matteo
3365,Iris-versicolor,Sobhan
3366,Iris-versicolor,Andrej
3367,Iris-versicolor,Ahmad
3368,Iris-versicolor,Matteo
3369,Iris-versicolor,Sobhan
3370,Iris-versicolor,Andrej
3371,Iris-versicolor,Ahmad
3372,Iris-versicolor,Matteo
3373,Iris-versicolor,Sobhan
3374,Iris-versicolor,Andrej
3375,Iris-versicolor,Ahmad
3376,Iris-versicolor,Matteo
3377,Iris-versicolor,Sobhan
3378,Iris-versicolor,Andrej
3379,Iris-versicolor,Ahmad
3380,Iris-versicolor,Matteo
3381,Iris-versicolor,Sobhan
3382,Iris-versicolor,Andrej
3383,Iris-versicolor,Ahmad
3384,Iris-versicolor,Matteo
3385,Iris-versicolor,Sobhan
3386,Iris-versicolor,Andrej
3387,Iris-versicolor,Ahmad
3388,Iris-versicolor,Matteo
3389,Iris-versicolor,Sobhan
3390,Iris-versicolor,Andrej
3391,Iris-versicolor,Ahmad
3392,Iris-versicolor,Matteo
3393,Iris-versicolor,Sobhan
3394,Iris-versicolor,Andrej
3395,Iris-versicolor,Ahmad
3396,Iris-versicolor,Matteo
3397,Iris-versicolor,Sobhan
3398,Iris-versicolor,Andrej
3399,Iris-versicolor,Ahmad
3400,Iris-versicolor,Matteo
3401,Iris-virginica,Sobhan
3402,Iris-virginica,Andrej
3403,Iris-virginica,Ahmad
3404,Iris-virginica,Matteo
3405,Iris-virginica,Sobhan
3406,Iris-virginica,Andrej
3407,Iris-virginica,Ahmad
3408,Iris-virginica,Matteo
3409,Iris-virginica,Sobhan
3410,Iris-virginica,Andrej
3411,Iris-virginica,Ahmad
3412,Iris-virginica,Matteo
3413,Iris-virginica,Sobhan
3414,Iris-virginica,Andrej
3415,Iris-virginica,Ahmad
3416,Iris-virginica,Matteo
3417,Iris-virginica,Sobhan
3418,Iris-virginica,Andrej
3419,Iris-virginica,Ahmad
3420,Iris-virginica,Matteo
3421,Iris-virginica,Sobhan
3422,Iris-virginica,Andrej
3423,Iris-virginica,Ahmad
3424,Iris-virginica,Matteo
3425,Iris-virginica,Sobhan
3426,Iris-virginica,Andrej
3427,Iris-virginica,Ahmad
3428,Iris-virginica,Matteo
3429,Iris-virginica,Sobhan
3430,Iris-virginica,Andrej
3431,Iris-virginica,Ahmad
3432,Iris-virginica,Matteo
3433,Iris-virginica,Sobhan
3434,Iris-virginica,Andrej
3435,Iris-virginica,Ahmad
3436,Iris-virginica,Matteo
3437,Iris-virginica,Sobhan
3438,Iris-virginica,Andrej
3439,Iris-virginica,Ahmad
3440,Iris-virginica,Matteo
3441,Iris-virginica,Sobhan
3442,Iris-virginica,Andrej
3443,Iris-virginica,Ahmad
3444,Iris-virginica,Matteo
3445,Iris-virginica,Sobhan
3446,Iris-virginica,Andrej
3447,Iris-virginica,Ahmad
3448,Iris-virginica,Matteo
3449,Iris-virginica,Sobhan
3450,Iris-virginica,Andrej
3451,Iris-setosa,Sobhan
3452,Iris-setosa,Andrej
3453,Iris-setosa,Ahmad
3454,Iris-setosa,Matteo
3455,Iris-setosa,Sobhan
3456,Iris-setosa,Andrej
3457,Iris-setosa,Ahmad
3458,Iris-setosa,Matteo
3459,Iris-setosa,Sobhan
3460,Iris-setosa,Andrej
3461,Iris-setosa,Ahmad
3462,Iris-setosa,Matteo
3463,Iris-setosa,Sobhan
3464,Iris-setosa,Andrej
3465,Iris-setosa,Ahmad
3466,Iris-setosa,Matteo
3467,Iris-setosa,Sobhan
3468,Iris-setosa,Andrej
3469,Iris-setosa,Ahmad
3470,Iris-setosa,Matteo
3471,Iris-setosa,Sobhan
3472,Iris-setosa,Andrej
3473,Iris-setosa,Ahmad
3474,Iris-setosa,Matteo
3475,Iris-setosa,Sobhan
3476,Iris-setosa,Andrej
3477,Iris-setosa,Ahmad
3478,Iris-setosa,Matteo
3479,Iris-setosa,Sobhan
3480,Iris-setosa,Andrej
3481,Iris-setosa,Ahmad
3482,Iris-setosa,Matteo
3483,Iris-setosa,Sobhan
3484,Iris-setosa,Andrej
3485,Iris-setosa,Ahmad
3486,Iris-setosa,Matteo
3487,Iris-setosa,Sobhan
3488,Iris-setosa,Andrej
3489,Iris-setosa,Ahmad
3490,Iris-setosa,Matteo
3491,Iris-setosa,Sobhan
3492,Iris-setosa,Andrej
3493,Iris-setosa,Ahmad
3494,Iris-setosa,Matteo
3495,Iris-setosa,Sobhan
3496,Iris-setosa,Andrej
3497,Iris-setosa,Ahmad
3498,Iris-setosa,Matteo
3499,Iris-setosa,Sobhan
3500,Iris-setosa,Andrej
3501,Iris-versicolor,Ahmad
3502,Iris-versicolor,Matteo
3503,Iris-versicolor,Sobhan
3504,Iris-versicolor,Andrej
3505,Iris-versicolor,Ahmad
3506,Iris-versicolor,Matteo
3507,Iris-versicolor,Sobhan
3508,Iris-versicolor,Andrej
3509,Iris-versicolor,Ahmad
3510,Iris-versicolor,Matteo
3511,Iris-versicolor,Sobhan
3512,Iris-versicolor,Andrej
3513,Iris-versicolor,Ahmad
3514,Iris-versicolor,Matteo
3515,Iris-versicolor,Sobhan
3516,Iris-versicolor,Andrej
3517,Iris-versicolor,Ahmad
3518,Iris-versicolor,Matteo
3519,Iris-versicolor,Sobhan
3520,Iris-versicolor,Andrej
3521,Iris-versicolor,Ahmad
3522,Iris-versicolor,Matteo
3523,Iris-versicolor,Sobhan
3524,Iris-versicolor,Andrej
3525,Iris-versicolor,Ahmad
3526,Iris-versicolor,Matteo
3527,Iris-versicolor,Sobhan
3528,Iris-versicolor,Andrej
3529,Iris-versicolor,Ahmad
3530,Iris-versicolor,Matteo
3531,Iris-versicolor,Sobhan
3532,Iris-versicolor,Andrej
3533,Iris-versicolor,Ahmad
3534,Iris-versicolor,Matteo
3535,Iris-versicolor,Sobhan
3536,Iris-versicolor,Andrej
3537,Iris-versicolor,Ahmad
3538,Iris-versicolor,Matteo
3539,Iris-versicolor,Sobhan
3540,Iris-versicolor,Andrej
3541,Iris-versicolor,Ahmad
3542,Iris-versicolor,Matteo
3543,Iris-versicolor,Sobhan
3544,Iris-versicolor,Andrej
3545,Iris-versicolor,Ahmad
3546,Iris-versicolor,Matteo
3547,Iris-versicolor,Sobhan
3548,Iris-versicolor,Andrej
3549,Iris-versicolor,Ahmad
3550,Iris-versicolor,Matteo
3551,Iris-virginica,Sobhan
3552,Iris-virginica,Andrej
3553,Iris-virginica,Ahmad
3554,Iris-virginica,Matteo
3555,Iris-virginica,Sobhan
3556,Iris-virginica,Andrej
3557,Iris-virginica,Ahmad
3558,Iris-virginica,Matteo
3559,Iris-virginica,Sobhan
3560,Iris-virginica,Andrej
3561,Iris-virginica,Ahmad
3562,Iris-virginica,Matteo
3563,Iris-virginica,Sobhan
3564,Iris-virginica,Andrej
3565,Iris-virginica,Ahmad
3566,Iris-virginica,Matteo
3567,Iris-virginica,Sobhan
3568,Iris-virginica,Andrej
3569,Iris-virginica,Ahmad
3570,Iris-virginica,Matteo
3571,Iris-virginica,Sobhan
3572,Iris-virginica,Andrej
3573,Iris-virginica,Ahmad
3574,Iris-virginica,Matteo
3575,Iris-virginica,Sobhan
3576,Iris-virginica,Andrej
3577,Iris-virginica,Ahmad
3578,Iris-virginica,Matteo
3579,Iris-virginica,Sobhan
3580,Iris-virginica,Andrej
3581,Iris-virginica,Ahmad
3582,Iris-virginica,Matteo
3583,Iris-virginica,Sobhan
3584,Iris-virginica,Andrej
3585,Iris-virginica,Ahmad
3586,Iris-virginica,Matteo
3587,Iris-virginica,Sobhan
3588,Iris-virginica,Andrej
3589,Iris-virginica,Ahmad
3590,Iris-virginica,Matteo
3591,Iris-virginica,Sobhan
3592,Iris-virginica,Andrej
3593,Iris-virginica,Ahmad
3594,Iris-virginica,Matteo
3595,Iris-virginica,Sobhan
3596,Iris-virginica,Andrej
3597,Iris-virginica,Ahmad
3598,Iris-virginica,Matteo
3599,Iris-virginica,Sobhan
3600,Iris-virginica,Andrej
3601,Iris-setosa,Sobhan
3602,Iris-setosa,Andrej
3603,Iris-setosa,Ahmad
3604,Iris-setosa,Matteo
3605,Iris-setosa,Sobhan
3606,Iris-setosa,Andrej
3607,Iris-setosa,Ahmad
3608,Iris-setosa,Matteo
3609,Iris-setosa,Sobhan
3610,Iris-setosa,Andrej
3611,Iris-setosa,Ahmad
3612,Iris-setosa,Matteo
3613,Iris-setosa,Sobhan
3614,Iris-setosa,Andrej
3615,Iris-setosa,Ahmad
3616,Iris-setosa,Matteo
3617,Iris-setosa,Sobhan
3618,Iris-setosa,Andrej
3619,Iris-setosa,Ahmad
3620,Iris-setosa,Matteo
3621,Iris-setosa,Sobhan
3622,Iris-setosa,Andrej
3623,Iris-setosa,Ahmad
3624,Iris-setosa,Matteo
3625,Iris-setosa,Sobhan
3626,Iris-setosa,Andrej
3627,Iris-setosa,Ahmad
3628,Iris-setosa,Matteo
3629,Iris-setosa,Sobhan
3630,Iris-setosa,Andrej
3631,Iris-setosa,Ahmad
3632,Iris-setosa,Matteo
3633,Iris-setosa,Sobhan
3634,Iris-setosa,Andrej
3635,Iris-setosa,Ahmad
3636,Iris-setosa,Matteo
3637,Iris-setosa,Sobhan
3638,Iris-setosa,Andrej
3639,Iris-setosa,Ahmad
3640,Iris-setosa,Matteo
3641,Iris-setosa,Sobhan
3642,Iris-setosa,Andrej
3643,Iris-setosa,Ahmad
3644,Iris-setosa,Matteo
3645,Iris-setosa,Sobhan
3646,Iris-setosa,Andrej
3647,Iris-setosa,Ahmad
3648,Iris-setosa,Matteo
3649,Iris-setosa,Sobhan
3650,Iris-setosa,Andrej
3651,Iris-versicolor,Ahmad
3652,Iris-versicolor,Matteo
3653,Iris-versicolor,Sobhan
3654,Iris-versicolor,Andrej
3655,Iris-versicolor,Ahmad
3656,Iris-versicolor,Matteo
3657,Iris-versicolor,Sobhan
3658,Iris-versicolor,Andrej
3659,Iris-versicolor,Ahmad
3660,Iris-versicolor,Matteo
3661,Iris-versicolor,Sobhan
3662,Iris-versicolor,Andrej
3663,Iris-versicolor,Ahmad
3664,Iris-versicolor,Matteo
3665,Iris-versicolor,Sobhan
3666,Iris-versicolor,Andrej
3667,Iris-versicolor,Ahmad
3668,Iris-versicolor,Matteo
3669,Iris-versicolor,Sobhan
3670,Iris-versicolor,Andrej
3671,Iris-versicolor,Ahmad
3672,Iris-versicolor,Matteo
3673,Iris-versicolor,Sobhan
3674,Iris-versicolor,Andrej
3675,Iris-versicolor,Ahmad
3676,Iris-versicolor,Matteo
3677,Iris-versicolor,Sobhan
